Cálculo1,num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,positiva_alcohol
1,2023S024013,28/06/2023,11:20:00,"PASEO. EXTREMADURA, 7",7,10,LATINA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S027918,25/08/2023,11:18:00,"CALL. HERMANOS GARCIA NOBLEJAS, 129",129,20,SAN BLAS-CANILLEJAS,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S021183,28/05/2023,11:15:00,"PASEO. INFANTA ISABEL, 5",5,3,RETIRO,Caída,Nublado,Bicicleta,Conductor,De 70 a 74 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S025751,20/07/2023,11:10:00,FUENCARRAL,,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,Negativo
1,2023S027431,15/08/2023,11:10:00,CALL. CONVENIO / CALL. MARIA ENCINAS,41,13,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,Negativo
1,2023S018854,07/05/2023,11:10:00,CALL. SOFIA / PETER,54,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S000332,06/01/2023,11:07:00,CALL. OLIVAR / CALL. SAN CARLOS,25,1,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S000181,04/01/2023,11:05:00,"CALL. IBIZA, 39",39,3,RETIRO,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S024758,07/07/2023,11:00:00,"CALL. ANILLO VERDE, KM 47, FAROLA, 62",8,9,MONCLOA-ARAVACA,Alcance,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,14,Sin asistencia sanitaria,Negativo
1,2023S029802,19/09/2023,11:00:00,"CALL. SINESIO DELGADO, 84",84,9,MONCLOA-ARAVACA,Otro,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,Negativo
1,2023S024758,07/07/2023,11:00:00,"CALL. ANILLO VERDE, KM 47, FAROLA, 62",8,9,MONCLOA-ARAVACA,Alcance,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,3,Ingreso superior a 24 horas,Negativo
1,2023S027980,26/08/2023,11:00:00,CALL. GALEON / CALL. CARABELA,13,21,BARAJAS,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S018175,02/05/2023,11:00:00,CALL. PARROCO DON EMILIO FRANCO / TOMAS ESTEBAN,18,13,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S022844,13/06/2023,10:50:00,CALL. ALCALDE SAINZ DE BARANDA / CALL. NARVAEZ,15,3,RETIRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S019694,16/05/2023,10:50:00,CALL. CASTIELLO DE JACA / CALL. ISABEL COLBRAND,18,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,3,Ingreso superior a 24 horas,Negativo
1,2023S024500,04/07/2023,10:50:00,"AVDA. MONASTERIO DE SILOS, FAROLA 277",100,8,FUENCARRAL-EL PARDO,Colisión frontal,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,Negativo
1,2023S024500,04/07/2023,10:50:00,"AVDA. MONASTERIO DE SILOS, FAROLA 277",100,8,FUENCARRAL-EL PARDO,Colisión frontal,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,Negativo
1,2023S017582,26/04/2023,10:50:00,"PQUE. CASA DE CAMPO, 0",0,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,Negativo
1,2023S018853,07/05/2023,10:40:00,ENTRADA PARKING CAJA MAGICA,480,13,PUENTE DE VALLECAS,Colisión frontal,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,0,Desconocida,Negativo
1,2023S024920,09/07/2023,10:40:00,"CAMINO DE LA CAPATAZA TRAS CERRO GARABITAS, JUNTO A BAJADAS DESDE TORRETA",0,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S024920,09/07/2023,10:40:00,"CAMINO DE LA CAPATAZA TRAS CERRO GARABITAS, JUNTO A BAJADAS DESDE TORRETA",0,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S027047,08/08/2023,10:40:00,JUNTO A PARTE DE LA TAPIA ENTRE TORRETA ACCESO ARAVACA Y PARALELA A M503,0,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S025233,13/07/2023,10:39:00,CALL. BUEN GOBERNADOR / CALL. ELFO,12,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S021461,01/06/2023,10:37:00,"PASEO. EXTREMADURA, 11",11,10,LATINA,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,0,Desconocida,Negativo
1,2023S020306,21/05/2023,10:35:00,CALLE NECTAR 44,100,20,SAN BLAS-CANILLEJAS,Caída,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,Negativo
1,2023S007696,04/03/2023,10:32:00,"CALL. JULIAN CAMARILLO, 81",81,20,SAN BLAS-CANILLEJAS,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S028456,02/09/2023,10:30:00,AVDA. LA GAVIA / AVDA. CERRO MILANO,72,18,VILLA DE VALLECAS,Colisión lateral,Lluvia débil,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S029064,10/09/2023,10:30:00,"CALLE SAN DALMACIO, 12",12,17,VILLAVERDE,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,Negativo
1,2023S024753,07/07/2023,10:30:00,"CALL. VIA LUSITANA, 21",21,11,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S024592,05/07/2023,10:30:00,"PQUE. CASA DE CAMPO, 0",0,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S023184,17/06/2023,10:20:00,CALL. ARRIAGA / CALL. FRANCISCO LARGO CABALLERO,75,15,CIUDAD LINEAL,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,Negativo
1,2023S027613,19/08/2023,10:20:00,CALLE MAYOR 88,88,1,CENTRO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S012292,30/03/2023,10:20:00,CALL. PRINCIPE DE VERGARA / FRANCISCO,103,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S001088,15/01/2023,10:20:00,"AVDA. MANZANARES, 60",60,11,CARABANCHEL,Atropello a persona,Nublado,Bicicleta,Conductor,De 21 a 24 años,Mujer,14,Sin asistencia sanitaria,Negativo
1,2023S001088,15/01/2023,10:20:00,"AVDA. MANZANARES, 60",60,11,CARABANCHEL,Atropello a persona,Nublado,Bicicleta,Peatón,Más de 74 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,Negativo
1,2023S030406,25/09/2023,10:15:00,"CALL. VIA LUSITANA, 9",9,11,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S010603,21/03/2023,10:15:00,GTA. RUIZ JIMENEZ / ALBERTO AGUILERA,1,1,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S005163,16/02/2023,10:10:00,CALL. JESUS GOLDERO / RICAR,21,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,0,Desconocida,Negativo
1,2023S028206,30/08/2023,10:10:00,IDB. AVENIDA DE LOS ROSALES / CTRA. M-301,0,17,VILLAVERDE,Caída,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S027913,25/08/2023,10:10:00,"AVDA. POBLADOS, 167",167,12,USERA,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 15 a 17 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S001761,21/01/2023,10:10:00,CALL. AREQUIPA / MAR DE CRISTAL,6,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S024667,06/07/2023,10:00:00,GLORIETA DE ENCINA DE TRILLO,0,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S024667,06/07/2023,10:00:00,GLORIETA DE ENCINA DE TRILLO,0,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,Negativo
1,2023S001725,21/01/2023,10:00:00,CALL. FLORENCIA / BRUJAS,2,14,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S026023,23/07/2023,10:00:00,PASEO. RECOLETOS / CALL. BARBARA DE BRAGANZA,27,1,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S028991,09/09/2023,10:00:00,AVDA. CANILLEJAS A VICALVARO / CALL. SOFIA,,20,SAN BLAS-CANILLEJAS,Colisión frontal,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S028737,06/09/2023,10:00:00,CALL. ALENZA / CALL. CRISTOBAL BORDIU,16,7,CHAMBERÍ,Colisión lateral,Nublado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S024073,29/06/2023,10:00:00,"CALL. PABLO RICA, 4",4,13,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Mujer,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S031193,29/09/2023, 9:55:00,CALL. PIRINEOS / CALL. VALLE DE ARAN,1,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S008179,08/03/2023, 9:55:00,GLORIETA JAVIER BELLOSILLO,0,16,HORTALEZA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 65 a 69 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,Negativo
1,2023S000650,10/01/2023, 9:55:00,"CALL. O'DONNELL, 44",44,3,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,Negativo
1,2023S026227,26/07/2023, 9:50:00,"PASEO. EMBARCADERO, 1",1,9,MONCLOA-ARAVACA,Colisión lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S017049,23/04/2023, 9:50:00,RODAJOS 2,2,9,MONCLOA-ARAVACA,Atropello a animal,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S024505,04/07/2023, 9:45:00,CTRA. M-203 / CALL. PIROTECNIA,,19,VICÁLVARO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,0,Desconocida,Negativo
1,2023S026804,04/08/2023, 9:45:00,"AVDA. MANZANARES, 38",38,10,LATINA,Colisión frontal,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,Negativo
1,2023S026804,04/08/2023, 9:45:00,"AVDA. MANZANARES, 38",38,10,LATINA,Colisión frontal,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S026804,04/08/2023, 9:45:00,"AVDA. MANZANARES, 38",38,10,LATINA,Colisión frontal,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S005838,20/02/2023, 9:45:00,CALL. SOR ANGELA DE LA CRUZ - TUNEL 07S T-SAC 340,37,6,TETUÁN,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S005839,20/02/2023, 9:40:00,AVDA. PORTUGAL / PROVINCIAS,157,10,LATINA,Colisión frontal,Sin información,Bicicleta,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,Negativo
1,2023S023279,18/06/2023, 9:40:00,"CALL. PIO BAROJA, 4",4,3,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S025048,10/07/2023, 9:40:00,GTA. SINTRA / CALL. VIA DE DUBLIN,1,21,BARAJAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S021588,02/06/2023, 9:35:00,CALL. MENDEZ ALVARO / CALL. RETAMA,88,13,PUENTE DE VALLECAS,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S029576,16/09/2023, 9:30:00,CALLE CERCEDA 36,36,19,VICÁLVARO,Caída,Nublado,Bicicleta,Conductor,De 50 a 54 años,Hombre,3,Ingreso superior a 24 horas,Negativo
1,2023S014507,10/04/2023, 9:30:00,AVD. LAS SUERTES - C/ANTONIO GADES,,18,VILLA DE VALLECAS,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,Negativo
1,2023S019942,19/05/2023, 9:30:00,PLAZA. ALSACIA / CALL. FUENTE CARRANTONA,1,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S004040,09/02/2023, 9:30:00,"CALL. RAFAEL CALVO, 9",9,7,CHAMBERÍ,Colisión frontal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,0,Desconocida,Negativo
1,2023S007386,03/03/2023, 9:27:00,CALL. DOCTOR ESQUERDO / CALL. O'DONNELL,53,4,SALAMANCA,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S027978,26/08/2023, 9:25:00,PASEO. CASTELLANA / CALL. ZURBARAN,23,7,CHAMBERÍ,Caída,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S019939,19/05/2023, 9:25:00,"CALL. ALCALA, 200A",,4,SALAMANCA,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,0,Desconocida,Negativo
1,2023S014597,11/04/2023, 9:25:00,"AVDA. BETANZOS, 75",75,8,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S014932,12/04/2023, 9:20:00,CALL. CORREGIDOR DIEGO DE VALDERRABANO / CALL. MANUEL MARIA ARRILLAGA,1,14,MORATALAZ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,Negativo
1,2023S014932,12/04/2023, 9:20:00,CALL. CORREGIDOR DIEGO DE VALDERRABANO / CALL. MANUEL MARIA ARRILLAGA,1,14,MORATALAZ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 6 a 9 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S027141,10/08/2023, 9:20:00,"CALL. ALCALA, 53",53,4,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,Negativo
1,2023S010121,18/03/2023, 9:20:00,CALL. MALMOE / CALL. HERMANOS GARCIA NOBLEJAS,57,15,CIUDAD LINEAL,Colisión fronto-lateral,Sin información,Bicicleta,Conductor,De 70 a 74 años,Hombre,0,Desconocida,Negativo
1,2023S027809,23/08/2023, 9:20:00,GTA. LUXEMBURGO / CALL. RIBERA DEL SENA,2,21,BARAJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,3,Ingreso superior a 24 horas,Negativo
1,2023S027752,22/08/2023, 9:18:00,"AVDA. MONTE IGUELDO, 89",89,13,PUENTE DE VALLECAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S008165,07/03/2023, 9:15:00,CARETAR DE HUMERA -- AVDA DEL TALGO,1,9,MONCLOA-ARAVACA,Caída,Lluvia débil,Bicicleta,Conductor,De 35 a 39 años,Hombre,0,Desconocida,Negativo
1,2023S009616,16/03/2023, 9:15:00,"AVDA. RAFAELA YBARRA, 131",131,17,VILLAVERDE,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Mujer,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S018003,01/05/2023, 9:10:00,CALL. ALCAÑIZ / CALL. PLAYA DE RIAZOR,2,21,BARAJAS,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S009788,17/03/2023, 9:10:00,"CALL. TOLEDO, 77",77,1,CENTRO,Colisión lateral,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S008520,10/03/2023, 9:07:00,CALL. ANTONIO LOPEZ / SEBASTIAN GOME,214,12,USERA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S005985,22/02/2023, 9:05:00,PASEO. GINEBRA / CALL. SUECIA,15,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,Negativo
1,2023S013100,03/04/2023, 9:03:00,"CALL. SANTA ENGRACIA, 101",101,7,CHAMBERÍ,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S013100,03/04/2023, 9:03:00,"CALL. SANTA ENGRACIA, 101",101,7,CHAMBERÍ,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 65 a 69 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S024746,07/07/2023, 9:00:00,"CALL. MARTIN FIERRO, 3",3,9,MONCLOA-ARAVACA,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,3,Ingreso superior a 24 horas,Negativo
1,2023S028741,06/09/2023, 9:00:00,CALL. PRINCIPE DE VERGARA / CALL. JORGE JUAN,7,4,SALAMANCA,Caída,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S029061,10/09/2023, 9:00:00,PQUE. ENTREVIAS / CALL. EMBAJADORES,0,13,PUENTE DE VALLECAS,Caída,Nublado,Bicicleta,Conductor,De 65 a 69 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S025130,12/07/2023, 9:00:00,"CALL. BRAVO MURILLO, 376",376,6,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S023716,24/06/2023, 9:00:00,"INTERIOR DEL PARQUE DE MIGUEL HERNANDEZ PK 21,400",147,13,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S023482,21/06/2023, 9:00:00,"CALL. O'DONNELL, 8",8,3,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,Negativo
1,2023S016330,20/04/2023, 8:59:00,"CALL. PRINCESA, 14",14,1,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S006101,23/02/2023, 8:50:00,"CALL. CROMO, 5",5,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S023397,20/06/2023, 8:50:00,"AVDA. MADROÑOS, 13",13,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,Negativo
1,2023S020665,24/05/2023, 8:50:00,CALL. ANTONIO GADES / AVDA. CERRO MILANO,,18,VILLA DE VALLECAS,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,Negativo
1,2023S017282,26/04/2023, 8:45:00,"CALL. PRINCIPE DE VERGARA, 140",140,5,CHAMARTÍN,Alcance,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S025425,15/07/2023, 8:45:00,"CALL. JUAN BRAVO, 50",50,4,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Positivo
1,2023S018936,08/05/2023, 8:40:00,CALL. ARROYO DEL MONTE / CALL. MARIA GOYRI,61,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S003548,06/02/2023, 8:35:00,AVDA. CONCHA ESPINA / CALL. RODRIGUEZ MARIN,31,5,CHAMARTÍN,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S022053,05/06/2023, 8:30:00,"CALL. ANTONIO MACHADO, 2",2,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,0,Desconocida,Negativo
1,2023S026715,03/08/2023, 8:30:00,PQUE. FUENTE CARRANTONA / CALL. PESCARA,0,14,MORATALAZ,Colisión frontal,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,Negativo
1,2023S026715,03/08/2023, 8:30:00,PQUE. FUENTE CARRANTONA / CALL. PESCARA,0,14,MORATALAZ,Colisión frontal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,Negativo
1,2023S022768,12/06/2023, 8:24:00,"CALL. CERRO DEL CASTAÑAR, 66",66,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,Negativo
1,2023S029788,19/09/2023, 8:20:00,CALL. PUERTO RICO / CALL. COLOMBIA,40,5,CHAMARTÍN,Otro,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,Negativo
1,2023S018843,07/05/2023, 8:20:00,CALL. ESTRELLA POLAR / CALL. SIRIO,30,3,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,Negativo
1,2023S030151,23/09/2023, 8:15:00,"RONDA. ATOCHA, 35",35,2,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S028128,29/08/2023, 8:15:00,"CALL. JUAN BRAVO, 70",70,4,SALAMANCA,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,Negativo
1,2023S025937,21/07/2023, 8:15:00,AVDA. CERRO MILANO / AVDA. GRAN VIA DEL SURESTE,44,18,VILLA DE VALLECAS,Atropello a animal,Despejado,Bicicleta,Conductor,De 70 a 74 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
1,2023S015883,18/04/2023, 8:11:00,CALL. RAMON PEREZ DE AYALA / CALL. EL BOSCO,24,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,Negativo
